14543038|000000000005|200|INR|20180806213820|S|Y|107413491177
14543029|000000000005|37756|INR|20180806213657|S|Y|107413491398
14542933|000000000005|7281|INR|20180806211819|S|Y|107413482212
14542924|000000000005|150|INR|20180806211711|S|Y|107413481907
14542906|000000000005|117|INR|20180806211312|S|Y|107413480229
14542882|000000000005|500|INR|20180806210754|S|Y|107413476787
14542874|000000000005|233|INR|20180806210604|S|Y|107413474489
14542833|000000000005|400|INR|20180806205922|S|Y|107413472089
14542824|000000000005|300|INR|20180806205818|S|Y|107413471835
14542795|000000000005|2954|INR|20180806205418|S|Y|107413469100
