06/08/2018|107413215683|808.000|38295676
06/08/2018|107413410857|570.000|38315381
06/08/2018|107413415582|1770.000|38315680
06/08/2018|107413095733|3055.000|38283010
06/08/2018|107413445178|522.000|38317643
06/08/2018|107413324778|1225.000|38307093
06/08/2018|107413339296|2118.000|38308682
06/08/2018|107413353447|456.760|38310045
06/08/2018|107413357788|1774.000|38310432
06/08/2018|107413336254|2000.000|38308319
06/08/2018|107413396374|100.000|38313991
06/08/2018|107413407562|250.000|38315093
06/08/2018|107413114232|300.000|38284731
06/08/2018|107413400445|1355.820|38314534
06/08/2018|107413434530|325.000|38316921
06/08/2018|107413232790|480.000|38297402
06/08/2018|107413241922|500.000|38298349
06/08/2018|107413255903|2823.000|38299687
06/08/2018|107413275929|1415.000|38301762
06/08/2018|107413297112|500.000|38304101
06/08/2018|107413332047|5436.000|38307947
06/08/2018|107413335914|1946.000|38308314
06/08/2018|107413266491|199.000|38300782
06/08/2018|107413275349|1100.000|38301749
06/08/2018|107413280151|9990.000|38302218
06/08/2018|107413306050|647.000|38305083
06/08/2018|107413307002|383.000|38305278
06/08/2018|107413328279|608.000|38307399
06/08/2018|CCAFH1BLA311|4000.000|38303183
06/08/2018|107413402883|600.000|38314855
06/08/2018|107413413083|3656.000|38315527
06/08/2018|107413412771|475.000|38315503
06/08/2018|107413420129|947.000|38316010
06/08/2018|107413352223|199.000|38309883
06/08/2018|107413466208|100.000|38319017
06/08/2018|107413194848|824.000|38293773
06/08/2018|107413195938|476.000|38293851
06/08/2018|107413151853|500.000|38289098
06/08/2018|107413144008|149.000|38288465
06/08/2018|107413149063|760.000|38288726
06/08/2018|107413162927|1000.000|38290294
06/08/2018|107413195682|477.000|38293806
06/08/2018|107413209202|219.000|38295066
06/08/2018|107413195850|1311.000|38293842
06/08/2018|107413222377|1296.000|38296458
06/08/2018|107413220675|250.000|38296224
06/08/2018|107413242225|199.000|38298414
06/08/2018|107413169074|199.000|38290935
06/08/2018|107413194028|943.000|38293720
06/08/2018|107413293880|99.000|38303741
06/08/2018|107413237620|199.000|38297944
06/08/2018|107413101213|149.000|38283520
06/08/2018|107413196345|707.000|38293880
06/08/2018|107413322108|98.000|38306855
06/08/2018|107413109175|465.000|38284234
06/08/2018|107413150247|1307.000|38288848
06/08/2018|107413166217|512.000|38290652
06/08/2018|107413239633|199.000|38298143
06/08/2018|107413267363|18.000|38300927
06/08/2018|107413278705|2445.000|38302080
06/08/2018|107413305539|548.980|38305146
06/08/2018|107413355700|783.350|38310308
06/08/2018|107413148671|199.000|38288704
06/08/2018|107413365037|783.350|38311212
06/08/2018|107413168049|150.000|38290870
06/08/2018|107413106892|398.000|38284092
06/08/2018|CCAFH2BLA295|529.820|38286390
06/08/2018|107413133877|417.000|38286951
06/08/2018|107413143230|20.000|38288131
06/08/2018|107413436760|250.000|38317142
06/08/2018|107413440877|240.000|38317366
06/08/2018|107413157677|40.000|38289729
06/08/2018|107413171743|707.000|38291280
06/08/2018|107413163047|400.000|38290341
06/08/2018|107413192341|90.000|38293486
06/08/2018|107413512028|40.000|38321439
06/08/2018|CCAFH2BLA290|1068.000|38280718
06/08/2018|107413508052|250.000|38321306
06/08/2018|107413258474|398.000|38300012
06/08/2018|107413345492|200.000|38309349
06/08/2018|107413487880|50.000|38320250
06/08/2018|CCAFH1BLA324|150.000|38321005
06/08/2018|107413079695|1755.000|38281941
06/08/2018|107413348424|50.000|38309485
06/08/2018|107413443456|2176.000|38317532
06/08/2018|107413477839|300.000|38319646
06/08/2018|107413107137|824.000|38284057
06/08/2018|107413502742|498.000|38320979
06/08/2018|107413510597|5631.000|38321397
06/08/2018|107413509921|1.000|38321662
06/08/2018|CCAFH1BLA296|1675.000|38287321
06/08/2018|CCAFH2BLA300|474.050|38292557
06/08/2018|CCAFH1BLA307|693.840|38299494
06/08/2018|107413193907|1179.000|38293658
06/08/2018|107413214924|648.000|38295647
06/08/2018|107413248802|4800.000|38299123
06/08/2018|107413282897|1652.000|38302526
06/08/2018|107413208306|550.000|38295086
06/08/2018|107413260037|707.000|38300134
06/08/2018|107413167118|50.000|38291053
06/08/2018|107413192176|2110.000|38293663
06/08/2018|107413318109|620.000|38306512
06/08/2018|107413199240|448.000|38294204
06/08/2018|107413452986|2042.480|38318199
06/08/2018|107413350952|595.000|38309774
06/08/2018|107413403423|1465.000|38314797
06/08/2018|CCAFH2BLA301|474.050|38292919
06/08/2018|107413190276|3851.000|38293310
06/08/2018|107413266153|6649.000|38300803
06/08/2018|107413266351|495.000|38300813
06/08/2018|107413401858|600.000|38314690
06/08/2018|107413485056|1300.000|38320083
06/08/2018|107413499319|199.000|38320806
06/08/2018|107413498118|5434.000|38320744
06/08/2018|107413191653|2500.000|38293498
06/08/2018|107413499088|399.000|38320804
06/08/2018|107413223893|480.000|38297108
06/08/2018|107413160716|43.000|38290098
06/08/2018|107413371349|372.000|38311824
06/08/2018|107413168190|1207.000|38290872
06/08/2018|107413231275|662.000|38297239
06/08/2018|107413363236|1500.000|38310941
06/08/2018|CCAFH2BLA314|9191.000|38309867
06/08/2018|107413292218|705.130|38303583
06/08/2018|107413270616|2095.850|38301228
06/08/2018|107413164767|796.000|38290539
06/08/2018|107413228435|100.000|38297063
06/08/2018|107413270301|861.000|38301353
06/08/2018|107413363542|199.000|38311020
06/08/2018|107413428434|1677.000|38316569
06/08/2018|107413494613|350.000|38320587
06/08/2018|107413495246|510.000|38320577
06/08/2018|107413125604|707.000|38286055
06/08/2018|107413116760|199.000|38285002
06/08/2018|107413499518|825.000|38320852
06/08/2018|107413519433|897.500|38321812
06/08/2018|107413116706|270.000|38285061
06/08/2018|107413160507|700.000|38290074
06/08/2018|107413196993|509.000|38294046
06/08/2018|107413151874|499.000|38289211
06/08/2018|107413196450|149.000|38294088
06/08/2018|107413198030|600.000|38294059
06/08/2018|107413153473|149.000|38289282
06/08/2018|107413152998|600.000|38289198
06/08/2018|CCAFH1BLA294|796.320|38285416
06/08/2018|107413102616|97.000|38283619
06/08/2018|107413121800|1416.000|38285570
06/08/2018|CCAFH2BLA304|4234.000|38297088
06/08/2018|107413118967|3957.000|38285364
06/08/2018|107413048868|5699.000|38280337
06/08/2018|107413198681|1000.000|38294150
06/08/2018|107413303924|590.000|38304849
06/08/2018|107413248898|570.000|38299089
06/08/2018|107413199522|200.000|38294206
06/08/2018|107413119745|499.000|38285427
06/08/2018|107413187023|199.000|38292917
06/08/2018|107413160324|1766.000|38290041
06/08/2018|107413159573|10.000|38289937
06/08/2018|107413173058|382.000|38291483
06/08/2018|107413156269|248.000|38289599
06/08/2018|107413213077|589.000|38295595
06/08/2018|107413286913|305.000|38303026
06/08/2018|107413266559|955.000|38300818
